epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
741,149454,1.17928,0.5381,0.8347,0.93948,0.8697,0.94003,0.63995,1.09615,0.59193,0.82252,0.002674,0.002674,0.002674
742,149658,1.18311,0.53847,0.83357,0.93896,0.87004,0.94004,0.63993,1.09603,0.59154,0.82248,0.0026641,0.0026641,0.0026641
743,149858,1.17049,0.53534,0.83101,0.93854,0.87066,0.94004,0.63986,1.09599,0.59133,0.82247,0.0026542,0.0026542,0.0026542
744,150056,1.17748,0.53544,0.83165,0.93883,0.87015,0.94008,0.63991,1.09594,0.59112,0.82248,0.0026443,0.0026443,0.0026443
745,150256,1.17354,0.53944,0.83369,0.93776,0.87066,0.94015,0.63997,1.09594,0.59099,0.82249,0.0026344,0.0026344,0.0026344
746,150454,1.17781,0.53936,0.83218,0.93769,0.87106,0.94018,0.64,1.09602,0.5909,0.82253,0.0026245,0.0026245,0.0026245
747,150657,1.17755,0.53926,0.83432,0.93843,0.87039,0.94022,0.63999,1.09612,0.59075,0.82256,0.0026146,0.0026146,0.0026146
748,150854,1.17723,0.53639,0.83364,0.93912,0.87011,0.94034,0.64,1.0962,0.59063,0.82259,0.0026047,0.0026047,0.0026047
749,151052,1.17311,0.53475,0.83256,0.93739,0.87141,0.94036,0.64013,1.09631,0.5904,0.82262,0.0025948,0.0025948,0.0025948
750,151249,1.17867,0.53626,0.83366,0.93752,0.87134,0.94042,0.64024,1.09631,0.59028,0.82261,0.0025849,0.0025849,0.0025849
751,151447,1.17814,0.53444,0.8321,0.93767,0.87146,0.94044,0.64014,1.09638,0.59012,0.82263,0.002575,0.002575,0.002575
752,151647,1.17532,0.53757,0.83211,0.93656,0.87202,0.94042,0.64019,1.09648,0.58978,0.82266,0.0025651,0.0025651,0.0025651
753,151854,1.17868,0.53734,0.83312,0.93751,0.87109,0.94029,0.64022,1.09659,0.59,0.82266,0.0025552,0.0025552,0.0025552
754,152062,1.16756,0.53433,0.83321,0.93658,0.87202,0.94043,0.64015,1.09662,0.59001,0.82266,0.0025453,0.0025453,0.0025453
755,152266,1.16727,0.53236,0.83108,0.93632,0.87215,0.94044,0.6401,1.09656,0.58988,0.82264,0.0025354,0.0025354,0.0025354
756,152467,1.18002,0.54259,0.83228,0.93674,0.87202,0.94046,0.64038,1.0965,0.58969,0.82263,0.0025255,0.0025255,0.0025255
757,152660,1.17711,0.53601,0.83317,0.93714,0.87161,0.94045,0.64042,1.09643,0.58966,0.82265,0.0025156,0.0025156,0.0025156
758,152853,1.17083,0.53488,0.8331,0.93741,0.8716,0.94036,0.64048,1.09642,0.58975,0.82267,0.0025057,0.0025057,0.0025057
759,153063,1.16687,0.53431,0.8321,0.93678,0.87175,0.94035,0.64051,1.09647,0.5898,0.82269,0.0024958,0.0024958,0.0024958
760,153267,1.17319,0.53299,0.83165,0.93589,0.87256,0.94037,0.64041,1.09636,0.58983,0.82267,0.0024859,0.0024859,0.0024859
761,153464,1.1699,0.53286,0.83298,0.93566,0.87229,0.94035,0.64047,1.09629,0.58998,0.82266,0.002476,0.002476,0.002476
762,153673,1.17397,0.53414,0.83314,0.936,0.87215,0.94036,0.64025,1.09631,0.59022,0.82264,0.0024661,0.0024661,0.0024661
763,153875,1.16468,0.53482,0.83223,0.93596,0.87202,0.94037,0.64018,1.09625,0.59024,0.82262,0.0024562,0.0024562,0.0024562
764,154073,1.17256,0.5306,0.83174,0.93597,0.87229,0.94051,0.64035,1.09614,0.59014,0.82258,0.0024463,0.0024463,0.0024463
765,154278,1.16779,0.53237,0.83284,0.93673,0.87174,0.94042,0.64031,1.0961,0.59031,0.82257,0.0024364,0.0024364,0.0024364
766,154475,1.17107,0.53325,0.83262,0.93667,0.87202,0.94042,0.64039,1.09615,0.5905,0.82259,0.0024265,0.0024265,0.0024265
767,154671,1.17542,0.53591,0.83426,0.93666,0.87202,0.94041,0.64035,1.09621,0.59073,0.82261,0.0024166,0.0024166,0.0024166
768,154882,1.16711,0.53274,0.83171,0.93711,0.87131,0.94031,0.64028,1.09621,0.59097,0.82262,0.0024067,0.0024067,0.0024067
769,155086,1.16831,0.53514,0.83182,0.93712,0.87142,0.94029,0.64031,1.0962,0.59123,0.82263,0.0023968,0.0023968,0.0023968
770,155281,1.16556,0.53191,0.83006,0.93729,0.87186,0.94048,0.64038,1.09626,0.5913,0.82265,0.0023869,0.0023869,0.0023869
771,155477,1.17526,0.53403,0.83231,0.93724,0.87202,0.94061,0.64058,1.09632,0.59148,0.82268,0.002377,0.002377,0.002377
772,155678,1.17107,0.53362,0.83156,0.93691,0.87215,0.94062,0.6406,1.09635,0.59168,0.82269,0.0023671,0.0023671,0.0023671
773,155879,1.17171,0.53339,0.82995,0.93666,0.87243,0.94038,0.64038,1.09639,0.59183,0.82271,0.0023572,0.0023572,0.0023572
774,156080,1.17024,0.53203,0.83184,0.93661,0.87215,0.94021,0.64032,1.09633,0.59179,0.8227,0.0023473,0.0023473,0.0023473
775,156282,1.16773,0.52974,0.83253,0.93633,0.87297,0.94014,0.64021,1.09631,0.59188,0.82272,0.0023374,0.0023374,0.0023374
776,156478,1.16332,0.53005,0.82966,0.93655,0.87284,0.94009,0.64017,1.09627,0.59189,0.82272,0.0023275,0.0023275,0.0023275
777,156681,1.16707,0.5325,0.83229,0.93559,0.87301,0.94028,0.64015,1.09627,0.59197,0.82272,0.0023176,0.0023176,0.0023176
778,156881,1.16718,0.53072,0.83184,0.93625,0.87311,0.94038,0.6402,1.09621,0.59188,0.82272,0.0023077,0.0023077,0.0023077
779,157079,1.16245,0.52984,0.83098,0.93613,0.87296,0.94038,0.64033,1.09608,0.59203,0.82267,0.0022978,0.0022978,0.0022978
780,157280,1.16169,0.52934,0.83062,0.9364,0.87296,0.94042,0.64036,1.09598,0.59196,0.8226,0.0022879,0.0022879,0.0022879
781,157478,1.16186,0.53137,0.83118,0.93664,0.87284,0.94043,0.64024,1.0959,0.59192,0.82255,0.002278,0.002278,0.002278
782,157675,1.16475,0.53049,0.83356,0.93648,0.87284,0.94024,0.64015,1.09582,0.59187,0.82252,0.0022681,0.0022681,0.0022681
783,157880,1.15567,0.52872,0.83071,0.93631,0.87256,0.94027,0.64013,1.09579,0.59185,0.8225,0.0022582,0.0022582,0.0022582
784,158079,1.15248,0.52566,0.83102,0.93637,0.87248,0.94003,0.64025,1.09583,0.59198,0.82253,0.0022483,0.0022483,0.0022483
785,158278,1.16993,0.53463,0.83221,0.93674,0.87215,0.94016,0.64025,1.09591,0.59197,0.82254,0.0022384,0.0022384,0.0022384
786,158475,1.15997,0.53237,0.83158,0.93744,0.87201,0.94028,0.64026,1.09589,0.59219,0.82254,0.0022285,0.0022285,0.0022285
787,158675,1.1623,0.53029,0.83129,0.93682,0.87202,0.9402,0.64029,1.09591,0.59245,0.82254,0.0022186,0.0022186,0.0022186
788,158874,1.16691,0.53195,0.83248,0.93674,0.87182,0.94013,0.64028,1.09599,0.59252,0.82255,0.0022087,0.0022087,0.0022087
789,159075,1.16157,0.53062,0.83099,0.93639,0.87161,0.94016,0.6403,1.09608,0.59256,0.82258,0.0021988,0.0021988,0.0021988
790,159276,1.16675,0.53201,0.83108,0.93658,0.87148,0.94022,0.64011,1.09613,0.59238,0.82259,0.0021889,0.0021889,0.0021889
791,159479,1.16962,0.5302,0.83181,0.93694,0.87134,0.93996,0.6401,1.09618,0.59234,0.8226,0.002179,0.002179,0.002179
792,159682,1.16487,0.53053,0.83175,0.93686,0.87158,0.94021,0.64023,1.09613,0.59218,0.82258,0.0021691,0.0021691,0.0021691
793,159883,1.16077,0.531,0.83219,0.93701,0.87184,0.94027,0.64039,1.09606,0.59215,0.82256,0.0021592,0.0021592,0.0021592
794,160080,1.16444,0.52833,0.83205,0.93594,0.87216,0.93996,0.64034,1.09597,0.59201,0.82253,0.0021493,0.0021493,0.0021493
795,160288,1.16123,0.52872,0.83084,0.93541,0.87284,0.93999,0.64021,1.09593,0.59186,0.82251,0.0021394,0.0021394,0.0021394
796,160495,1.16194,0.52826,0.83155,0.93522,0.8727,0.94001,0.64045,1.09578,0.59153,0.82248,0.0021295,0.0021295,0.0021295
797,160699,1.16666,0.53071,0.83082,0.93456,0.87284,0.93999,0.64058,1.09566,0.59148,0.82246,0.0021196,0.0021196,0.0021196
798,160902,1.15769,0.52673,0.83138,0.93502,0.87284,0.94001,0.64066,1.09563,0.59152,0.82245,0.0021097,0.0021097,0.0021097
799,161098,1.15702,0.52982,0.83174,0.93531,0.87256,0.94003,0.64051,1.09561,0.59161,0.82244,0.0020998,0.0020998,0.0020998
800,161296,1.15004,0.52363,0.83013,0.9348,0.87256,0.94,0.64063,1.09559,0.59186,0.82244,0.0020899,0.0020899,0.0020899
801,161494,1.15886,0.52644,0.82929,0.93502,0.87268,0.94007,0.6406,1.09559,0.592,0.82243,0.00208,0.00208,0.00208
802,161692,1.15743,0.52777,0.83149,0.93517,0.87289,0.94005,0.64064,1.09552,0.5922,0.82241,0.0020701,0.0020701,0.0020701
803,161890,1.15896,0.52804,0.83075,0.93493,0.8734,0.94009,0.64069,1.09538,0.59215,0.82236,0.0020602,0.0020602,0.0020602
804,162100,1.16035,0.52633,0.83076,0.93489,0.87325,0.93999,0.64075,1.09519,0.59208,0.82233,0.0020503,0.0020503,0.0020503
805,162299,1.16055,0.52737,0.83069,0.93506,0.87326,0.94,0.64064,1.09511,0.59191,0.82233,0.0020404,0.0020404,0.0020404
806,162498,1.16242,0.5261,0.83165,0.93512,0.87311,0.93989,0.64052,1.0951,0.59196,0.82234,0.0020305,0.0020305,0.0020305
807,162699,1.15262,0.52794,0.83044,0.93537,0.87297,0.93989,0.64058,1.09502,0.59187,0.82232,0.0020206,0.0020206,0.0020206
808,162901,1.15782,0.52593,0.83002,0.93524,0.8727,0.93991,0.64052,1.09491,0.59196,0.82229,0.0020107,0.0020107,0.0020107
809,163102,1.14867,0.52308,0.83138,0.93512,0.87284,0.93986,0.64059,1.0948,0.59195,0.82226,0.0020008,0.0020008,0.0020008
810,163301,1.15491,0.52209,0.82948,0.93489,0.87288,0.93988,0.64059,1.0946,0.59168,0.82221,0.0019909,0.0019909,0.0019909
811,163499,1.14715,0.51962,0.82916,0.93474,0.8727,0.93988,0.64069,1.09442,0.59169,0.82217,0.001981,0.001981,0.001981
812,163698,1.15138,0.52473,0.83141,0.9346,0.87284,0.93977,0.64076,1.09432,0.5915,0.82216,0.0019711,0.0019711,0.0019711
813,163900,1.15723,0.52524,0.83303,0.93492,0.87229,0.93976,0.64067,1.09425,0.59139,0.82214,0.0019612,0.0019612,0.0019612
814,164102,1.14906,0.52203,0.83005,0.93463,0.87303,0.93978,0.64077,1.09417,0.59126,0.82211,0.0019513,0.0019513,0.0019513
815,164302,1.14918,0.52331,0.83057,0.93476,0.87325,0.93992,0.64066,1.09409,0.59114,0.8221,0.0019414,0.0019414,0.0019414
816,164509,1.15458,0.52428,0.83073,0.9348,0.87256,0.93991,0.64062,1.09402,0.59093,0.82208,0.0019315,0.0019315,0.0019315
817,164713,1.15143,0.52199,0.82859,0.93463,0.87284,0.93981,0.64067,1.09391,0.59084,0.82205,0.0019216,0.0019216,0.0019216
818,164915,1.15599,0.52479,0.83138,0.93476,0.87297,0.93986,0.64055,1.09379,0.59064,0.82203,0.0019117,0.0019117,0.0019117
819,165123,1.14499,0.51979,0.82857,0.9348,0.87345,0.94009,0.64072,1.09359,0.59038,0.822,0.0019018,0.0019018,0.0019018
820,165321,1.14464,0.52221,0.82994,0.93525,0.87325,0.9402,0.64104,1.09352,0.59025,0.82198,0.0018919,0.0018919,0.0018919
821,165522,1.1519,0.52386,0.82948,0.93489,0.87282,0.9401,0.64093,1.09348,0.59004,0.82197,0.001882,0.001882,0.001882
822,165729,1.15142,0.52121,0.82916,0.9349,0.87256,0.93998,0.64098,1.09339,0.59008,0.82193,0.0018721,0.0018721,0.0018721
823,165928,1.15703,0.52196,0.83039,0.93587,0.87215,0.9398,0.64098,1.09329,0.59008,0.82189,0.0018622,0.0018622,0.0018622
824,166126,1.14369,0.5198,0.83065,0.93528,0.8727,0.93977,0.64105,1.09309,0.58995,0.82182,0.0018523,0.0018523,0.0018523
825,166327,1.14955,0.52172,0.83071,0.93517,0.87297,0.9398,0.64113,1.09296,0.58952,0.82178,0.0018424,0.0018424,0.0018424
826,166526,1.15923,0.52238,0.82862,0.93502,0.87311,0.93986,0.64119,1.09291,0.5893,0.82176,0.0018325,0.0018325,0.0018325
827,166730,1.15208,0.52355,0.83134,0.93494,0.87256,0.93986,0.6412,1.09279,0.58919,0.82172,0.0018226,0.0018226,0.0018226
828,166929,1.14693,0.52043,0.82857,0.9351,0.8727,0.94,0.64122,1.09261,0.5889,0.82166,0.0018127,0.0018127,0.0018127
829,167129,1.15248,0.52185,0.83059,0.93472,0.87236,0.93984,0.64119,1.0925,0.58877,0.82163,0.0018028,0.0018028,0.0018028
830,167330,1.1474,0.52046,0.82996,0.93552,0.87243,0.93986,0.64125,1.09242,0.58871,0.82161,0.0017929,0.0017929,0.0017929
831,167531,1.14771,0.51944,0.83015,0.93477,0.8727,0.93986,0.64126,1.09235,0.58863,0.82162,0.001783,0.001783,0.001783
832,167735,1.14397,0.51776,0.82941,0.93531,0.87229,0.93982,0.64114,1.09233,0.58841,0.82163,0.0017731,0.0017731,0.0017731
833,167938,1.14325,0.5195,0.82999,0.93525,0.87209,0.93993,0.64131,1.09222,0.58823,0.8216,0.0017632,0.0017632,0.0017632
834,168139,1.14459,0.52084,0.829,0.93541,0.87229,0.93997,0.64134,1.09217,0.5879,0.8216,0.0017533,0.0017533,0.0017533
835,168344,1.14857,0.52083,0.82872,0.93536,0.87215,0.93995,0.6414,1.09216,0.5877,0.82159,0.0017434,0.0017434,0.0017434
836,168550,1.15367,0.5215,0.82949,0.93585,0.87147,0.94001,0.64144,1.09217,0.58761,0.82159,0.0017335,0.0017335,0.0017335
837,168750,1.14782,0.51922,0.82983,0.93579,0.87134,0.93998,0.64133,1.09209,0.58742,0.82158,0.0017236,0.0017236,0.0017236
838,168948,1.14651,0.52126,0.8283,0.93613,0.87093,0.94011,0.64142,1.09202,0.58717,0.82155,0.0017137,0.0017137,0.0017137
839,169147,1.1458,0.51905,0.8287,0.93612,0.8709,0.94001,0.64143,1.09196,0.58686,0.82154,0.0017038,0.0017038,0.0017038
840,169356,1.14083,0.51842,0.82923,0.93602,0.87136,0.94017,0.64153,1.09181,0.58667,0.82151,0.0016939,0.0016939,0.0016939
841,169557,1.14537,0.51693,0.82638,0.93612,0.87147,0.9402,0.64154,1.09167,0.58635,0.82149,0.001684,0.001684,0.001684
842,169758,1.14844,0.51872,0.82858,0.93604,0.87168,0.94016,0.64159,1.09157,0.58607,0.82148,0.0016741,0.0016741,0.0016741
843,169958,1.15083,0.5226,0.8287,0.93599,0.87202,0.94015,0.64166,1.09151,0.58589,0.82147,0.0016642,0.0016642,0.0016642
844,170160,1.14145,0.51853,0.82964,0.93582,0.87188,0.9402,0.64176,1.09144,0.58575,0.82147,0.0016543,0.0016543,0.0016543
845,170361,1.14335,0.51796,0.82888,0.93645,0.87159,0.93992,0.64175,1.09145,0.58536,0.82149,0.0016444,0.0016444,0.0016444
846,170563,1.14405,0.52032,0.82948,0.93606,0.87189,0.93979,0.64156,1.09146,0.58487,0.82151,0.0016345,0.0016345,0.0016345
847,170763,1.14211,0.5163,0.82872,0.936,0.87215,0.93976,0.64151,1.09145,0.58464,0.82153,0.0016246,0.0016246,0.0016246
848,170961,1.14562,0.51904,0.82948,0.93622,0.87202,0.93985,0.64157,1.09134,0.5845,0.82153,0.0016147,0.0016147,0.0016147
849,171174,1.14747,0.52058,0.82903,0.93632,0.87202,0.93981,0.64162,1.09129,0.58445,0.82155,0.0016048,0.0016048,0.0016048
850,171380,1.14083,0.5169,0.82911,0.93629,0.87202,0.93982,0.6418,1.09126,0.58442,0.82157,0.0015949,0.0015949,0.0015949
851,171576,1.14267,0.52027,0.82866,0.9361,0.87202,0.93994,0.64183,1.09123,0.58422,0.82157,0.001585,0.001585,0.001585
852,171775,1.14546,0.51846,0.82865,0.93617,0.87202,0.93985,0.64187,1.09114,0.584,0.82156,0.0015751,0.0015751,0.0015751
853,171978,1.14128,0.51797,0.82944,0.93646,0.87172,0.93996,0.64195,1.09105,0.58389,0.82153,0.0015652,0.0015652,0.0015652
854,172178,1.14804,0.51902,0.82975,0.93635,0.87188,0.93992,0.64204,1.091,0.58366,0.82152,0.0015553,0.0015553,0.0015553
855,172375,1.14252,0.51674,0.82834,0.93677,0.87256,0.94004,0.64206,1.09093,0.58367,0.82149,0.0015454,0.0015454,0.0015454
856,172574,1.13903,0.51599,0.83074,0.93683,0.87243,0.94002,0.64194,1.09086,0.58352,0.82147,0.0015355,0.0015355,0.0015355
857,172770,1.13946,0.51509,0.82799,0.93685,0.87256,0.94006,0.64193,1.09079,0.5834,0.82145,0.0015256,0.0015256,0.0015256
858,172975,1.14642,0.51958,0.82866,0.93704,0.87232,0.94004,0.64181,1.09066,0.58322,0.82141,0.0015157,0.0015157,0.0015157
859,173175,1.14983,0.51975,0.82855,0.93718,0.87233,0.93998,0.6418,1.09056,0.5831,0.82139,0.0015058,0.0015058,0.0015058
860,173373,1.13719,0.51339,0.82772,0.93666,0.87269,0.9401,0.64191,1.09054,0.58297,0.82139,0.0014959,0.0014959,0.0014959
861,173576,1.13193,0.51514,0.82785,0.936,0.87301,0.94004,0.64176,1.09058,0.5827,0.82138,0.001486,0.001486,0.001486
862,173784,1.14127,0.51833,0.8285,0.93703,0.87243,0.93995,0.64187,1.0906,0.58232,0.82139,0.0014761,0.0014761,0.0014761
863,173991,1.13762,0.51667,0.82871,0.93857,0.87175,0.93995,0.64193,1.09072,0.58214,0.82142,0.0014662,0.0014662,0.0014662
864,174195,1.14048,0.51556,0.8294,0.93842,0.87202,0.93995,0.64203,1.09068,0.58188,0.82142,0.0014563,0.0014563,0.0014563
865,174402,1.1402,0.51718,0.82752,0.93832,0.87256,0.93997,0.64208,1.09068,0.58156,0.82142,0.0014464,0.0014464,0.0014464
866,174611,1.13767,0.51353,0.82792,0.93821,0.8727,0.94002,0.64207,1.09057,0.58113,0.8214,0.0014365,0.0014365,0.0014365
867,174806,1.14218,0.51392,0.82921,0.93797,0.8727,0.94014,0.64223,1.09048,0.58084,0.8214,0.0014266,0.0014266,0.0014266
868,175007,1.14232,0.51777,0.8283,0.93795,0.87311,0.94019,0.64226,1.09037,0.58057,0.82139,0.0014167,0.0014167,0.0014167
869,175215,1.13451,0.5119,0.82819,0.93808,0.87325,0.94021,0.64244,1.09033,0.58043,0.8214,0.0014068,0.0014068,0.0014068
870,175420,1.14287,0.51581,0.82852,0.93781,0.87357,0.94036,0.64245,1.09031,0.5802,0.82142,0.0013969,0.0013969,0.0013969
871,175616,1.13908,0.51446,0.82832,0.93856,0.87365,0.94043,0.64254,1.09029,0.58002,0.82143,0.001387,0.001387,0.001387
872,175819,1.13153,0.51061,0.82822,0.93858,0.87365,0.94044,0.64268,1.0903,0.57969,0.82144,0.0013771,0.0013771,0.0013771
873,176018,1.14333,0.51576,0.82797,0.93818,0.87393,0.94041,0.64271,1.0903,0.57921,0.82143,0.0013672,0.0013672,0.0013672
874,176224,1.13484,0.51197,0.82835,0.93837,0.87406,0.94036,0.64263,1.09028,0.57907,0.82142,0.0013573,0.0013573,0.0013573
875,176424,1.14063,0.51364,0.82832,0.93761,0.87406,0.9404,0.6428,1.09019,0.5787,0.8214,0.0013474,0.0013474,0.0013474
876,176627,1.13622,0.51309,0.82786,0.93817,0.8742,0.94066,0.64285,1.09014,0.5783,0.8214,0.0013375,0.0013375,0.0013375
877,176828,1.13427,0.51031,0.82814,0.93782,0.87406,0.94062,0.64307,1.09011,0.57821,0.82141,0.0013276,0.0013276,0.0013276
878,177037,1.1307,0.51124,0.8294,0.93867,0.8742,0.94097,0.64316,1.09004,0.57799,0.8214,0.0013177,0.0013177,0.0013177
879,177240,1.12843,0.51281,0.82875,0.93873,0.8742,0.94101,0.64318,1.0901,0.57778,0.82142,0.0013078,0.0013078,0.0013078
880,177440,1.13026,0.50964,0.82699,0.93915,0.87393,0.94105,0.64312,1.09019,0.57755,0.82145,0.0012979,0.0012979,0.0012979
881,177644,1.13587,0.51096,0.82767,0.93962,0.87382,0.9412,0.64315,1.09019,0.57743,0.82145,0.001288,0.001288,0.001288
882,177845,1.13354,0.51195,0.82757,0.94005,0.87325,0.94117,0.64327,1.09019,0.57721,0.82145,0.0012781,0.0012781,0.0012781
883,178050,1.1349,0.51225,0.82768,0.94024,0.87284,0.94092,0.64327,1.09018,0.57697,0.82142,0.0012682,0.0012682,0.0012682
884,178251,1.13329,0.51282,0.82787,0.9402,0.87297,0.94089,0.64324,1.09017,0.57663,0.82141,0.0012583,0.0012583,0.0012583
885,178454,1.13277,0.51264,0.8275,0.9403,0.87297,0.94094,0.64332,1.09019,0.57631,0.82142,0.0012484,0.0012484,0.0012484
886,178654,1.1359,0.51264,0.8281,0.94014,0.87297,0.94097,0.64342,1.09028,0.57589,0.82144,0.0012385,0.0012385,0.0012385
887,178854,1.12888,0.50988,0.82784,0.93947,0.87297,0.94085,0.64327,1.09031,0.57564,0.82144,0.0012286,0.0012286,0.0012286
888,179065,1.13636,0.51386,0.82684,0.93997,0.87284,0.94088,0.64338,1.09031,0.5754,0.82146,0.0012187,0.0012187,0.0012187
889,179266,1.12732,0.5111,0.82721,0.94018,0.87297,0.94087,0.64344,1.09027,0.57517,0.82146,0.0012088,0.0012088,0.0012088
890,179469,1.11894,0.50778,0.82643,0.94089,0.8727,0.94092,0.64351,1.09022,0.57503,0.82147,0.0011989,0.0011989,0.0011989
891,179671,1.13344,0.51234,0.82794,0.94092,0.8727,0.941,0.64353,1.09021,0.57481,0.82148,0.001189,0.001189,0.001189
892,179874,1.12711,0.50751,0.82783,0.94079,0.87284,0.94102,0.64365,1.09015,0.57427,0.82147,0.0011791,0.0011791,0.0011791
893,180085,1.12731,0.50944,0.82625,0.94086,0.87297,0.94095,0.64366,1.09016,0.57383,0.82149,0.0011692,0.0011692,0.0011692
894,180285,1.12698,0.50724,0.82623,0.94037,0.87297,0.94096,0.64363,1.09015,0.57351,0.82147,0.0011593,0.0011593,0.0011593
895,180492,1.12336,0.50821,0.82726,0.94064,0.87297,0.94095,0.64345,1.09016,0.57324,0.8215,0.0011494,0.0011494,0.0011494
896,180696,1.12922,0.51018,0.82737,0.94072,0.87325,0.94108,0.64351,1.0901,0.57306,0.8215,0.0011395,0.0011395,0.0011395
897,180898,1.12397,0.50704,0.8266,0.94083,0.87338,0.94118,0.64363,1.09015,0.5728,0.82151,0.0011296,0.0011296,0.0011296
898,181098,1.12854,0.50862,0.82601,0.94056,0.8734,0.94118,0.64364,1.09017,0.57266,0.82154,0.0011197,0.0011197,0.0011197
899,181304,1.12411,0.50644,0.82744,0.94062,0.87379,0.94125,0.64365,1.09025,0.5725,0.82157,0.0011098,0.0011098,0.0011098
900,181503,1.12265,0.50668,0.82949,0.94,0.87365,0.9412,0.64376,1.0903,0.57224,0.8216,0.0010999,0.0010999,0.0010999
901,181707,1.12605,0.50894,0.82849,0.93977,0.87397,0.94112,0.64379,1.09028,0.57194,0.82161,0.00109,0.00109,0.00109
902,181911,1.12595,0.50935,0.82845,0.94004,0.87379,0.94103,0.64375,1.09031,0.5718,0.82165,0.0010801,0.0010801,0.0010801
903,182117,1.12516,0.50747,0.82898,0.94002,0.87379,0.94104,0.64386,1.09035,0.57153,0.82169,0.0010702,0.0010702,0.0010702
904,182316,1.12937,0.50683,0.82745,0.93976,0.87379,0.94106,0.64389,1.09041,0.57131,0.82171,0.0010603,0.0010603,0.0010603
905,182517,1.12529,0.50704,0.82721,0.9397,0.87379,0.94105,0.64401,1.09045,0.57113,0.82173,0.0010504,0.0010504,0.0010504
906,182722,1.12445,0.50957,0.82732,0.93922,0.87474,0.94115,0.64396,1.09049,0.5708,0.82175,0.0010405,0.0010405,0.0010405
907,182925,1.12689,0.50777,0.82712,0.93974,0.87434,0.94133,0.64393,1.09047,0.57047,0.82178,0.0010306,0.0010306,0.0010306
908,183123,1.1234,0.50701,0.8265,0.9398,0.87456,0.94149,0.64392,1.09052,0.57031,0.82183,0.0010207,0.0010207,0.0010207
909,183326,1.12281,0.50316,0.82645,0.93977,0.87461,0.94136,0.64396,1.09052,0.5701,0.82185,0.0010108,0.0010108,0.0010108
910,183526,1.1199,0.50441,0.82807,0.93991,0.87413,0.94133,0.64393,1.09054,0.56995,0.82188,0.0010009,0.0010009,0.0010009
911,183728,1.12305,0.5066,0.82509,0.93977,0.87408,0.94135,0.6439,1.09055,0.56976,0.8219,0.000991,0.000991,0.000991
912,183927,1.11394,0.5017,0.82575,0.93972,0.87434,0.94132,0.64395,1.09051,0.56946,0.82191,0.0009811,0.0009811,0.0009811
913,184128,1.12824,0.50523,0.82682,0.93998,0.87379,0.94124,0.64382,1.09046,0.56936,0.82192,0.0009712,0.0009712,0.0009712
914,184331,1.12106,0.50581,0.82729,0.94017,0.87376,0.94129,0.64379,1.09048,0.56926,0.82194,0.0009613,0.0009613,0.0009613
915,184534,1.11967,0.50397,0.8254,0.93941,0.87406,0.9413,0.64374,1.09049,0.56916,0.82197,0.0009514,0.0009514,0.0009514
916,184731,1.12146,0.50413,0.82636,0.93943,0.87406,0.9414,0.64373,1.0905,0.56898,0.822,0.0009415,0.0009415,0.0009415
917,184933,1.12177,0.50578,0.82499,0.93936,0.87393,0.94129,0.64389,1.09051,0.56869,0.82203,0.0009316,0.0009316,0.0009316
918,185133,1.1122,0.50116,0.82698,0.9391,0.87434,0.94132,0.64396,1.0905,0.56825,0.82206,0.0009217,0.0009217,0.0009217
919,185339,1.11798,0.50325,0.82591,0.93851,0.87461,0.94116,0.64397,1.09048,0.56812,0.82208,0.0009118,0.0009118,0.0009118
920,185549,1.12218,0.50496,0.82642,0.93889,0.87434,0.94129,0.64396,1.09044,0.56811,0.82208,0.0009019,0.0009019,0.0009019
921,185754,1.11452,0.50234,0.82665,0.93884,0.87451,0.94135,0.64416,1.09046,0.56803,0.82211,0.000892,0.000892,0.000892
922,185953,1.1231,0.50456,0.82773,0.93835,0.87434,0.94106,0.64412,1.0905,0.56789,0.82215,0.0008821,0.0008821,0.0008821
923,186153,1.11707,0.50293,0.82429,0.93828,0.87434,0.94107,0.64409,1.09052,0.56767,0.82218,0.0008722,0.0008722,0.0008722
924,186355,1.11439,0.50179,0.82557,0.93857,0.87469,0.94112,0.64411,1.09052,0.56753,0.82219,0.0008623,0.0008623,0.0008623
925,186557,1.12325,0.50342,0.82759,0.93931,0.87434,0.94127,0.64432,1.09049,0.56729,0.8222,0.0008524,0.0008524,0.0008524
926,186765,1.12866,0.50331,0.8258,0.93911,0.87452,0.94132,0.64441,1.0905,0.56717,0.82223,0.0008425,0.0008425,0.0008425
927,186969,1.11796,0.50114,0.82564,0.93912,0.8746,0.94134,0.64444,1.09055,0.56705,0.82226,0.0008326,0.0008326,0.0008326
928,187168,1.10342,0.49547,0.82648,0.93929,0.87513,0.94136,0.64437,1.09059,0.56682,0.82229,0.0008227,0.0008227,0.0008227
929,187373,1.10964,0.49785,0.82591,0.93957,0.87515,0.94134,0.64433,1.0906,0.56663,0.82231,0.0008128,0.0008128,0.0008128
930,187585,1.11023,0.49761,0.82473,0.93938,0.87502,0.94137,0.64443,1.09061,0.56658,0.82233,0.0008029,0.0008029,0.0008029
931,187788,1.11097,0.49893,0.8244,0.93952,0.87438,0.94137,0.64452,1.09067,0.56643,0.82237,0.000793,0.000793,0.000793
